,purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
659,T0660,C043,P030,1,2023-04-20 20:00:00,Store A,Kevin Wilson,Seattle,2023-05-07,Picture Frame,Home & Garden,265.05,265.05
660,T0661,C004,P041,3,2023-04-21 00:00:00,Store A,Eric Lee,San Francisco,2023-01-10,Yoga Mat,Sports,258.24,774.72
661,T0662,C032,P034,2,2023-04-21 04:00:00,Store C,Charlie Chen,Seattle,2023-04-04,Textbook,Books,24.38,48.76
662,T0663,C096,P037,1,2023-04-21 08:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Travel Guide,Books,42.4,42.4
663,T0664,C095,P006,2,2023-04-21 12:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Smartphone,Electronics,1413.66,2827.32
664,T0665,C079,P007,1,2023-04-21 16:00:00,Store C,Hannah Patel,Portland,2023-08-23,Headphones,Electronics,1433.2,1433.2
665,T0666,C079,P032,3,2023-04-21 20:00:00,Store A,Hannah Patel,Portland,2023-08-23,Cookbook,Books,37.88,113.64
666,T0667,C084,P032,1,2023-04-22 00:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Cookbook,Books,37.88,37.88
667,T0668,C038,P025,1,2023-04-22 04:00:00,Store C,Alice Kim,Seattle,2023-04-22,Plant Pot,Home & Garden,42.7,42.7
668,T0669,C097,P033,4,2023-04-22 08:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,Biography,Books,38.1,152.4
669,T0670,C066,P007,1,2023-04-22 12:00:00,Store B,Teresa Davis,San Francisco,2023-07-15,Headphones,Electronics,1433.2,1433.2
670,T0671,C063,P012,1,2023-04-22 16:00:00,Store A,George Davis,San Diego,2023-07-06,Jeans,Clothing,75.66,75.66
671,T0672,C074,P016,2,2023-04-22 20:00:00,Store B,Teresa Wilson,San Diego,2023-08-08,Hat,Clothing,58.28,116.56
672,T0673,C014,P016,4,2023-04-23 00:00:00,Store B,Teresa Rodriguez,Seattle,2023-02-09,Hat,Clothing,58.28,233.12
673,T0674,C037,P043,1,2023-04-23 04:00:00,Store C,Eric Chen,Portland,2023-04-19,Tennis Racket,Sports,330.23,330.23
674,T0675,C088,P036,1,2023-04-23 08:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Comic Book,Books,42.37,42.37
675,T0676,C022,P013,1,2023-04-23 12:00:00,Store A,Ian Rodriguez,Seattle,2023-03-05,Sweater,Clothing,145.67,145.67
676,T0677,C080,P007,2,2023-04-23 16:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Headphones,Electronics,1433.2,2866.4
677,T0678,C048,P036,1,2023-04-23 20:00:00,Store B,Kevin Singh,San Francisco,2023-05-22,Comic Book,Books,42.37,42.37
678,T0679,C063,P047,2,2023-04-24 00:00:00,Store C,George Davis,San Diego,2023-07-06,Resistance Bands,Sports,178.93,357.86
679,T0680,C053,P009,5,2023-04-24 04:00:00,Store A,Diana Kim,Sacramento,2023-06-06,USB Cable,Electronics,586.73,2933.65
680,T0681,C060,P032,1,2023-04-24 08:00:00,Store C,Alice Brown,Portland,2023-06-27,Cookbook,Books,37.88,37.88
681,T0682,C087,P011,1,2023-04-24 12:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,T-Shirt,Clothing,140.68,140.68
682,T0683,C054,P008,1,2023-04-24 16:00:00,Store B,Charlie Singh,San Diego,2023-06-09,Webcam,Electronics,1376.55,1376.55
683,T0684,C077,P033,1,2023-04-24 20:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Biography,Books,38.1,38.1
684,T0685,C071,P023,3,2023-04-25 00:00:00,Store B,Ian Anderson,Los Angeles,2023-07-30,Vacuum,Home & Garden,213.37,640.11
685,T0686,C083,P025,1,2023-04-25 04:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Plant Pot,Home & Garden,42.7,42.7
686,T0687,C098,P008,1,2023-04-25 08:00:00,Store A,Alice Davis,Portland,2023-10-19,Webcam,Electronics,1376.55,1376.55
687,T0688,C087,P045,2,2023-04-25 12:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Running Shoes,Sports,400.96,801.92
688,T0689,C044,P022,1,2023-04-25 16:00:00,Store B,Quinn Singh,Sacramento,2023-05-10,Blender,Home & Garden,281.8,281.8
689,T0690,C010,P004,2,2023-04-25 20:00:00,Store C,Bob Jackson,Los Angeles,2023-01-28,Monitor,Electronics,985.93,1971.86
690,T0691,C050,P040,1,2023-04-26 00:00:00,Store A,Ian Davis,Seattle,2023-05-28,Reference Book,Books,30.45,30.45
691,T0692,C079,P003,3,2023-04-26 04:00:00,Store B,Hannah Patel,Portland,2023-08-23,Keyboard,Electronics,85.26,255.78
692,T0693,C015,P029,4,2023-04-26 08:00:00,Store B,Kevin Jackson,Seattle,2023-02-12,Candle,Home & Garden,162.72,650.88
693,T0694,C072,P041,2,2023-04-26 12:00:00,Store C,Charlie Kim,Seattle,2023-08-02,Yoga Mat,Sports,258.24,516.48
694,T0695,C079,P029,4,2023-04-26 16:00:00,Store A,Hannah Patel,Portland,2023-08-23,Candle,Home & Garden,162.72,650.88
695,T0696,C058,P034,1,2023-04-26 20:00:00,Store B,Hannah Lee,Seattle,2023-06-21,Textbook,Books,24.38,24.38
696,T0697,C090,P034,1,2023-04-27 00:00:00,Store C,Charlie Chen,San Francisco,2023-09-25,Textbook,Books,24.38,24.38
697,T0698,C027,P028,2,2023-04-27 04:00:00,Store B,Ian Patel,Seattle,2023-03-20,Pillow,Home & Garden,54.92,109.84
698,T0699,C020,P013,2,2023-04-27 08:00:00,Store A,George Garcia,Portland,2023-02-27,Sweater,Clothing,145.67,291.34
699,T0700,C087,P015,1,2023-04-27 12:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Shoes,Clothing,130.89,130.89
700,T0701,C072,P023,1,2023-04-27 16:00:00,Store B,Charlie Kim,Seattle,2023-08-02,Vacuum,Home & Garden,213.37,213.37
701,T0702,C085,P044,1,2023-04-27 20:00:00,Store C,Ian Patel,Portland,2023-09-10,Soccer Ball,Sports,355.45,355.45
702,T0703,C067,P026,1,2023-04-28 00:00:00,Store A,Quinn Martinez,Seattle,2023-07-18,Rug,Home & Garden,190.28,190.28
703,T0704,C048,P004,1,2023-04-28 04:00:00,Store C,Kevin Singh,San Francisco,2023-05-22,Monitor,Electronics,985.93,985.93
704,T0705,C092,P026,2,2023-04-28 08:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Rug,Home & Garden,190.28,380.56
705,T0706,C091,P040,1,2023-04-28 12:00:00,Store B,Alice Davis,Seattle,2023-09-28,Reference Book,Books,30.45,30.45
706,T0707,C085,P009,1,2023-04-28 16:00:00,Store A,Ian Patel,Portland,2023-09-10,USB Cable,Electronics,586.73,586.73
707,T0708,C051,P005,2,2023-04-28 20:00:00,Store B,Fiona Miller,Sacramento,2023-05-31,Tablet,Electronics,306.81,613.62
708,T0709,C079,P032,2,2023-04-29 00:00:00,Store B,Hannah Patel,Portland,2023-08-23,Cookbook,Books,37.88,75.76
709,T0710,C061,P020,3,2023-04-29 04:00:00,Store A,Rachel Lee,Portland,2023-06-30,Scarf,Clothing,42.03,126.09
710,T0711,C024,P050,2,2023-04-29 08:00:00,Store B,Steve Jackson,Portland,2023-03-11,Skateboard,Sports,295.47,590.94
711,T0712,C097,P011,1,2023-04-29 12:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,T-Shirt,Clothing,140.68,140.68
712,T0713,C032,P015,3,2023-04-29 16:00:00,Store B,Charlie Chen,Seattle,2023-04-04,Shoes,Clothing,130.89,392.67
713,T0714,C098,P032,2,2023-04-29 20:00:00,Store A,Alice Davis,Portland,2023-10-19,Cookbook,Books,37.88,75.76
714,T0715,C068,P028,1,2023-04-30 00:00:00,Store C,Alice Rodriguez,San Diego,2023-07-21,Pillow,Home & Garden,54.92,54.92
715,T0716,C040,P022,2,2023-04-30 04:00:00,Store C,Laura Jackson,Portland,2023-04-28,Blender,Home & Garden,281.8,563.6
716,T0717,C075,P041,4,2023-04-30 08:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Yoga Mat,Sports,258.24,1032.96
717,T0718,C095,P017,1,2023-04-30 12:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Socks,Clothing,70.06,70.06
718,T0719,C087,P026,1,2023-04-30 16:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Rug,Home & Garden,190.28,190.28
719,T0720,C091,P044,1,2023-04-30 20:00:00,Store C,Alice Davis,Seattle,2023-09-28,Soccer Ball,Sports,355.45,355.45
720,T0721,C083,P007,1,2023-05-01 00:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Headphones,Electronics,1433.2,1433.2
721,T0722,C085,P042,1,2023-05-01 04:00:00,Store B,Ian Patel,Portland,2023-09-10,Dumbbells,Sports,402.17,402.17
722,T0723,C094,P026,2,2023-05-01 08:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Rug,Home & Garden,190.28,380.56
723,T0724,C048,P025,1,2023-05-01 12:00:00,Store A,Kevin Singh,San Francisco,2023-05-22,Plant Pot,Home & Garden,42.7,42.7
724,T0725,C072,P010,4,2023-05-01 16:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Power Bank,Electronics,72.41,289.64
725,T0726,C045,P045,3,2023-05-01 20:00:00,Store A,Fiona Wilson,Portland,2023-05-13,Running Shoes,Sports,400.96,1202.88
726,T0727,C100,P019,2,2023-05-02 00:00:00,Store A,Eric Davis,Seattle,2023-10-25,Shorts,Clothing,61.2,122.4
727,T0728,C098,P011,3,2023-05-02 04:00:00,Store A,Alice Davis,Portland,2023-10-19,T-Shirt,Clothing,140.68,422.04
728,T0729,C012,P013,1,2023-05-02 08:00:00,Store C,Fiona Davis,Sacramento,2023-02-03,Sweater,Clothing,145.67,145.67
729,T0730,C086,P008,1,2023-05-02 12:00:00,Store A,Alice Patel,Portland,2023-09-13,Webcam,Electronics,1376.55,1376.55
730,T0731,C097,P040,2,2023-05-02 16:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,Reference Book,Books,30.45,60.9
731,T0732,C039,P004,3,2023-05-02 20:00:00,Store A,Bob Thompson,Los Angeles,2023-04-25,Monitor,Electronics,985.93,2957.79
732,T0733,C077,P047,3,2023-05-03 00:00:00,Store B,Quinn Wilson,Los Angeles,2023-08-17,Resistance Bands,Sports,178.93,536.79
733,T0734,C097,P031,1,2023-05-03 04:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Fiction Novel,Books,39.63,39.63
734,T0735,C010,P028,4,2023-05-03 08:00:00,Store A,Bob Jackson,Los Angeles,2023-01-28,Pillow,Home & Garden,54.92,219.68
735,T0736,C085,P011,1,2023-05-03 12:00:00,Store B,Ian Patel,Portland,2023-09-10,T-Shirt,Clothing,140.68,140.68
736,T0737,C054,P043,3,2023-05-03 16:00:00,Store C,Charlie Singh,San Diego,2023-06-09,Tennis Racket,Sports,330.23,990.69
737,T0738,C097,P001,5,2023-05-03 20:00:00,Store A,Bob Thompson,San Francisco,2023-10-16,Laptop,Electronics,1097.56,5487.8
738,T0739,C099,P049,1,2023-05-04 00:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Bicycle,Sports,60.58,60.58
739,T0740,C098,P047,2,2023-05-04 04:00:00,Store A,Alice Davis,Portland,2023-10-19,Resistance Bands,Sports,178.93,357.86
740,T0741,C070,P038,1,2023-05-04 08:00:00,Store B,Eric Brown,Sacramento,2023-07-27,Self-Help,Books,44.68,44.68
741,T0742,C094,P024,1,2023-05-04 12:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Lamp,Home & Garden,177.47,177.47
742,T0743,C093,P047,2,2023-05-04 16:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Resistance Bands,Sports,178.93,357.86
743,T0744,C056,P031,2,2023-05-04 20:00:00,Store B,George Patel,Sacramento,2023-06-15,Fiction Novel,Books,39.63,79.26
744,T0745,C093,P041,4,2023-05-05 00:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Yoga Mat,Sports,258.24,1032.96
745,T0746,C011,P046,2,2023-05-05 04:00:00,Store C,Michael Rodriguez,Seattle,2023-01-31,Water Bottle,Sports,446.65,893.3
746,T0747,C079,P050,1,2023-05-05 08:00:00,Store B,Hannah Patel,Portland,2023-08-23,Skateboard,Sports,295.47,295.47
747,T0748,C046,P026,3,2023-05-05 12:00:00,Store A,Eric Patel,Los Angeles,2023-05-16,Rug,Home & Garden,190.28,570.84
748,T0749,C029,P049,4,2023-05-05 16:00:00,Store A,Quinn Jackson,San Francisco,2023-03-26,Bicycle,Sports,60.58,242.32
749,T0750,C021,P050,1,2023-05-05 20:00:00,Store A,Hannah Brown,San Francisco,2023-03-02,Skateboard,Sports,295.47,295.47
750,T0751,C085,P005,5,2023-05-06 00:00:00,Store B,Ian Patel,Portland,2023-09-10,Tablet,Electronics,306.81,1534.05
751,T0752,C058,P020,1,2023-05-06 04:00:00,Store A,Hannah Lee,Seattle,2023-06-21,Scarf,Clothing,42.03,42.03
752,T0753,C087,P041,3,2023-05-06 08:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,Yoga Mat,Sports,258.24,774.72
753,T0754,C018,P011,1,2023-05-06 12:00:00,Store C,Teresa Miller,San Francisco,2023-02-21,T-Shirt,Clothing,140.68,140.68
754,T0755,C056,P033,1,2023-05-06 16:00:00,Store B,George Patel,Sacramento,2023-06-15,Biography,Books,38.1,38.1
755,T0756,C075,P050,1,2023-05-06 20:00:00,Store C,Alice Wilson,Los Angeles,2023-08-11,Skateboard,Sports,295.47,295.47
756,T0757,C091,P038,2,2023-05-07 00:00:00,Store A,Alice Davis,Seattle,2023-09-28,Self-Help,Books,44.68,89.36
757,T0758,C056,P027,1,2023-05-07 04:00:00,Store B,George Patel,Sacramento,2023-06-15,Curtains,Home & Garden,297.17,297.17
758,T0759,C081,P034,1,2023-05-07 08:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Textbook,Books,24.38,24.38
759,T0760,C095,P015,2,2023-05-07 12:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Shoes,Clothing,130.89,261.78
760,T0761,C080,P032,4,2023-05-07 16:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Cookbook,Books,37.88,151.52
761,T0762,C046,P021,1,2023-05-07 20:00:00,Store A,Eric Patel,Los Angeles,2023-05-16,Coffee Maker,Home & Garden,173.69,173.69
762,T0763,C008,P046,1,2023-05-08 00:00:00,Store C,George Brown,San Diego,2023-01-22,Water Bottle,Sports,446.65,446.65
763,T0764,C095,P005,1,2023-05-08 04:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Tablet,Electronics,306.81,306.81
764,T0765,C007,P006,1,2023-05-08 08:00:00,Store B,Diana Miller,Seattle,2023-01-19,Smartphone,Electronics,1413.66,1413.66
765,T0766,C095,P038,3,2023-05-08 12:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Self-Help,Books,44.68,134.04
766,T0767,C075,P022,3,2023-05-08 16:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Blender,Home & Garden,281.8,845.4
767,T0768,C098,P018,2,2023-05-08 20:00:00,Store B,Alice Davis,Portland,2023-10-19,Dress,Clothing,130.65,261.3
768,T0769,C091,P014,1,2023-05-09 00:00:00,Store C,Alice Davis,Seattle,2023-09-28,Jacket,Clothing,145.27,145.27
769,T0770,C100,P010,3,2023-05-09 04:00:00,Store A,Eric Davis,Seattle,2023-10-25,Power Bank,Electronics,72.41,217.23
770,T0771,C060,P046,2,2023-05-09 08:00:00,Store C,Alice Brown,Portland,2023-06-27,Water Bottle,Sports,446.65,893.3
771,T0772,C089,P013,3,2023-05-09 12:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Sweater,Clothing,145.67,437.01
772,T0773,C064,P031,2,2023-05-09 16:00:00,Store B,Patricia Jackson,Portland,2023-07-09,Fiction Novel,Books,39.63,79.26
773,T0774,C071,P030,3,2023-05-09 20:00:00,Store B,Ian Anderson,Los Angeles,2023-07-30,Picture Frame,Home & Garden,265.05,795.15
774,T0775,C081,P003,2,2023-05-10 00:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Keyboard,Electronics,85.26,170.52
775,T0776,C095,P030,1,2023-05-10 04:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Picture Frame,Home & Garden,265.05,265.05
776,T0777,C100,P006,4,2023-05-10 08:00:00,Store A,Eric Davis,Seattle,2023-10-25,Smartphone,Electronics,1413.66,5654.64
777,T0778,C089,P029,2,2023-05-10 12:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Candle,Home & Garden,162.72,325.44
778,T0779,C066,P008,2,2023-05-10 16:00:00,Store C,Teresa Davis,San Francisco,2023-07-15,Webcam,Electronics,1376.55,2753.1
779,T0780,C066,P044,1,2023-05-10 20:00:00,Store A,Teresa Davis,San Francisco,2023-07-15,Soccer Ball,Sports,355.45,355.45
780,T0781,C088,P045,2,2023-05-11 00:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Running Shoes,Sports,400.96,801.92
781,T0782,C047,P043,2,2023-05-11 04:00:00,Store B,Bob Garcia,Portland,2023-05-19,Tennis Racket,Sports,330.23,660.46
782,T0783,C027,P044,1,2023-05-11 08:00:00,Store C,Ian Patel,Seattle,2023-03-20,Soccer Ball,Sports,355.45,355.45
783,T0784,C060,P033,1,2023-05-11 12:00:00,Store A,Alice Brown,Portland,2023-06-27,Biography,Books,38.1,38.1
784,T0785,C053,P017,2,2023-05-11 16:00:00,Store B,Diana Kim,Sacramento,2023-06-06,Socks,Clothing,70.06,140.12
785,T0786,C054,P048,3,2023-05-11 20:00:00,Store A,Charlie Singh,San Diego,2023-06-09,Jump Rope,Sports,197.16,591.48
786,T0787,C046,P011,2,2023-05-12 00:00:00,Store A,Eric Patel,Los Angeles,2023-05-16,T-Shirt,Clothing,140.68,281.36
787,T0788,C013,P013,1,2023-05-12 04:00:00,Store A,Laura Davis,San Diego,2023-02-06,Sweater,Clothing,145.67,145.67
788,T0789,C006,P050,2,2023-05-12 08:00:00,Store B,Oscar Brown,Seattle,2023-01-16,Skateboard,Sports,295.47,590.94
789,T0790,C100,P011,1,2023-05-12 12:00:00,Store C,Eric Davis,Seattle,2023-10-25,T-Shirt,Clothing,140.68,140.68
790,T0791,C067,P031,1,2023-05-12 16:00:00,Store B,Quinn Martinez,Seattle,2023-07-18,Fiction Novel,Books,39.63,39.63
791,T0792,C063,P028,1,2023-05-12 20:00:00,Store C,George Davis,San Diego,2023-07-06,Pillow,Home & Garden,54.92,54.92
792,T0793,C084,P044,1,2023-05-13 00:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Soccer Ball,Sports,355.45,355.45
793,T0794,C044,P006,1,2023-05-13 04:00:00,Store C,Quinn Singh,Sacramento,2023-05-10,Smartphone,Electronics,1413.66,1413.66
794,T0795,C098,P041,1,2023-05-13 08:00:00,Store A,Alice Davis,Portland,2023-10-19,Yoga Mat,Sports,258.24,258.24
795,T0796,C090,P016,1,2023-05-13 12:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Hat,Clothing,58.28,58.28
796,T0797,C023,P004,1,2023-05-13 16:00:00,Store B,Eric Chen,Portland,2023-03-08,Monitor,Electronics,985.93,985.93
797,T0798,C066,P035,2,2023-05-13 20:00:00,Store A,Teresa Davis,San Francisco,2023-07-15,Magazine,Books,21.74,43.48
798,T0799,C095,P048,1,2023-05-14 00:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Jump Rope,Sports,197.16,197.16
799,T0800,C098,P026,1,2023-05-14 04:00:00,Store C,Alice Davis,Portland,2023-10-19,Rug,Home & Garden,190.28,190.28
800,T0801,C070,P012,3,2023-05-14 08:00:00,Store C,Eric Brown,Sacramento,2023-07-27,Jeans,Clothing,75.66,226.98
801,T0802,C080,P011,1,2023-05-14 12:00:00,Store A,Charlie Rodriguez,Seattle,2023-08-26,T-Shirt,Clothing,140.68,140.68
802,T0803,C037,P037,2,2023-05-14 16:00:00,Store B,Eric Chen,Portland,2023-04-19,Travel Guide,Books,42.4,84.8
803,T0804,C100,P025,1,2023-05-14 20:00:00,Store A,Eric Davis,Seattle,2023-10-25,Plant Pot,Home & Garden,42.7,42.7
804,T0805,C046,P018,1,2023-05-15 00:00:00,Store B,Eric Patel,Los Angeles,2023-05-16,Dress,Clothing,130.65,130.65
805,T0806,C098,P019,2,2023-05-15 04:00:00,Store B,Alice Davis,Portland,2023-10-19,Shorts,Clothing,61.2,122.4
806,T0807,C083,P023,2,2023-05-15 08:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Vacuum,Home & Garden,213.37,426.74
807,T0808,C080,P038,3,2023-05-15 12:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Self-Help,Books,44.68,134.04
808,T0809,C073,P018,2,2023-05-15 16:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Dress,Clothing,130.65,261.3
809,T0810,C046,P026,4,2023-05-15 20:00:00,Store C,Eric Patel,Los Angeles,2023-05-16,Rug,Home & Garden,190.28,761.12
810,T0811,C038,P006,1,2023-05-16 00:00:00,Store B,Alice Kim,Seattle,2023-04-22,Smartphone,Electronics,1413.66,1413.66
811,T0812,C045,P004,1,2023-05-16 04:00:00,Store C,Fiona Wilson,Portland,2023-05-13,Monitor,Electronics,985.93,985.93
812,T0813,C040,P044,1,2023-05-16 08:00:00,Store C,Laura Jackson,Portland,2023-04-28,Soccer Ball,Sports,355.45,355.45
813,T0814,C090,P029,1,2023-05-16 12:00:00,Store C,Charlie Chen,San Francisco,2023-09-25,Candle,Home & Garden,162.72,162.72
814,T0815,C059,P034,2,2023-05-16 16:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Textbook,Books,24.38,48.76
815,T0816,C016,P017,2,2023-05-16 20:00:00,Store B,George Rodriguez,Seattle,2023-02-15,Socks,Clothing,70.06,140.12
816,T0817,C099,P043,1,2023-05-17 00:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Tennis Racket,Sports,330.23,330.23
817,T0818,C095,P043,4,2023-05-17 04:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Tennis Racket,Sports,330.23,1320.92
818,T0819,C097,P016,3,2023-05-17 08:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Hat,Clothing,58.28,174.84
819,T0820,C100,P002,1,2023-05-17 12:00:00,Store A,Eric Davis,Seattle,2023-10-25,Mouse,Electronics,457.12,457.12
820,T0821,C038,P034,1,2023-05-17 16:00:00,Store C,Alice Kim,Seattle,2023-04-22,Textbook,Books,24.38,24.38
821,T0822,C064,P008,1,2023-05-17 20:00:00,Store B,Patricia Jackson,Portland,2023-07-09,Webcam,Electronics,1376.55,1376.55
822,T0823,C089,P013,1,2023-05-18 00:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Sweater,Clothing,145.67,145.67
823,T0824,C085,P042,1,2023-05-18 04:00:00,Store A,Ian Patel,Portland,2023-09-10,Dumbbells,Sports,402.17,402.17
824,T0825,C035,P008,2,2023-05-18 08:00:00,Store C,Quinn Martinez,Sacramento,2023-04-13,Webcam,Electronics,1376.55,2753.1
825,T0826,C092,P030,1,2023-05-18 12:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Picture Frame,Home & Garden,265.05,265.05
826,T0827,C045,P032,1,2023-05-18 16:00:00,Store B,Fiona Wilson,Portland,2023-05-13,Cookbook,Books,37.88,37.88
827,T0828,C045,P036,5,2023-05-18 20:00:00,Store B,Fiona Wilson,Portland,2023-05-13,Comic Book,Books,42.37,211.85
828,T0829,C075,P047,2,2023-05-19 00:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Resistance Bands,Sports,178.93,357.86
829,T0830,C079,P030,4,2023-05-19 04:00:00,Store B,Hannah Patel,Portland,2023-08-23,Picture Frame,Home & Garden,265.05,1060.2
830,T0831,C078,P001,1,2023-05-19 08:00:00,Store A,Diana Garcia,Seattle,2023-08-20,Laptop,Electronics,1097.56,1097.56
831,T0832,C024,P043,1,2023-05-19 12:00:00,Store C,Steve Jackson,Portland,2023-03-11,Tennis Racket,Sports,330.23,330.23
832,T0833,C095,P039,2,2023-05-19 16:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Poetry,Books,46.53,93.06
833,T0834,C050,P017,1,2023-05-19 20:00:00,Store B,Ian Davis,Seattle,2023-05-28,Socks,Clothing,70.06,70.06
834,T0835,C031,P020,1,2023-05-20 00:00:00,Store B,George Martinez,San Francisco,2023-04-01,Scarf,Clothing,42.03,42.03
835,T0836,C095,P024,2,2023-05-20 04:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Lamp,Home & Garden,177.47,354.94
836,T0837,C099,P050,2,2023-05-20 08:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Skateboard,Sports,295.47,590.94
837,T0838,C094,P022,1,2023-05-20 12:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Blender,Home & Garden,281.8,281.8
838,T0839,C092,P029,1,2023-05-20 16:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Candle,Home & Garden,162.72,162.72
839,T0840,C083,P022,1,2023-05-20 20:00:00,Store C,Rachel Martinez,Portland,2023-09-04,Blender,Home & Garden,281.8,281.8
840,T0841,C076,P044,1,2023-05-21 00:00:00,Store C,Teresa Brown,Los Angeles,2023-08-14,Soccer Ball,Sports,355.45,355.45
841,T0842,C023,P009,1,2023-05-21 04:00:00,Store C,Eric Chen,Portland,2023-03-08,USB Cable,Electronics,586.73,586.73
842,T0843,C065,P037,1,2023-05-21 08:00:00,Store C,Patricia Anderson,Portland,2023-07-12,Travel Guide,Books,42.4,42.4
843,T0844,C062,P010,1,2023-05-21 12:00:00,Store A,Julia Kim,Portland,2023-07-03,Power Bank,Electronics,72.41,72.41
844,T0845,C050,P036,4,2023-05-21 16:00:00,Store C,Ian Davis,Seattle,2023-05-28,Comic Book,Books,42.37,169.48
845,T0846,C087,P037,2,2023-05-21 20:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Travel Guide,Books,42.4,84.8
846,T0847,C072,P028,2,2023-05-22 00:00:00,Store C,Charlie Kim,Seattle,2023-08-02,Pillow,Home & Garden,54.92,109.84
